 ⭐ ⭐{Mr.SamNjr11} ⭐ ⭐;@GuerrouahSamy;1474953702;@BryanD_Wade @Overrated_94 @rohff surtout qu il parler de la photo de booba qui le montre entrein de ce suicider sa a rien à voir;0;0;0;
OS;@Tidiane92i;1474937553;Le bouc ! Même Rohff n'a jamais osé clasher Booba ainsi;0;0;0;
LumiB;@Lumii_B;1474926064;Donc booba qui fait de meilleur vente que rohff, n'a jamais etais disque d'or en une semaine ? Hum hum #kaarisvoice;0;0;0;
D;@syainz;1474922230;@titenos @lastacass @bledreda Ces derniere mois jai du ecouter plus de Rohff que de Booba jcroi;0;0;1;
iften;@titenos;1474922182;@lastacass @bledreda @syainz mais il ecoute tjrs du rohff yanis prtant il prefere booba;2;1;0;
Bousrez;@BszThomas;1474922161;Quel fils de chien on dirait Rohff quand il veut tailler Booba https://twitter.com/lesnews/status/780503729032294400 …;0;0;0;
La Beuz;@Joby92;1474920142;Concrètement Gims aurait fais que du rap comme avant vous auriez voulu le comparer a Booba ou Rohff;1;2;2;
Pacoo_Barber;@pacoo_lm;1474918218;J'suis en train de réécouter tout les vieux sons de Rohff, Booba tout ca;0;0;2;
MAJ;@MAJ_unik;1474915087;Enfaite Pnl ils sont validé par tout le monde #Booba #Rohff #Niro #HayceLemsi #Gradur #Niska #LaMèreDeTrica etc..;0;0;2;
Bebeto;@Focus3500;1474911498;Temporisez vos prises de positions pour des cas aussi grave. On parle pas de Rohff vs Booba là;0;0;0;
Moi j'vote marine?;@AnasBRS;1474910152;Les rappeurs qui ont percés tel lacrim rohff booba ect jlai respecte prcq y ont percés non seulement dans le rap mes surtout dans l'biff;0;0;0;
M.;@m_brantt95;1474908292;Nireau jlaime pas ms jai aucun mal a dire qu il est chaud ms tecoute c fan(e) la ta limpression c un melange de booba tupac rohff et biggie;1;32;3;
Housnews By Game;@housnews;1474903758;Booba Dit Vouloir Démolir Le Game Aillé Sa Était Déjà Fait S'été Un 11Sept12 Attentat Perpétré Et Revendiqué Par Rohff Apré Tu Coné La Suite;0;1;1;
Marvin ♡;@Johaninha_;1474896676;A l'ancienne les clash rohff la fouine vs booba c'était lourd;0;3;0;
漢;@Upho_;1474892020;Ptdr y'a que sur Twitter ca compare Rohff / Nekfeu , Booba / Nekfeu , Tu peux voir des "travis scott > Young Thug" ptdr quel réseau;2;4;0;
QueDeLaVie  ☠;@John___Attend;1474890444;ça me fait grave penser aux Ratpi, "Booba il mange Rohff facile" mais ils écoutent aucun son de Rohff Genre aucun support de comparaison;0;0;1;
Near;@CestBon_Toi;1474881831;lourd la punchline wouaah, PNL >>>>>>>>>>>>> rohff, booba. https://twitter.com/PhrasesDePNL/status/780335090362703872 …;0;0;0;
Neïl  🇩🇿;@DjazairiFCB;1474835361;Jsuis vraiment en train de "débattre" sur qui est le plus grand rappeur français de l'histoire? En plus Booba vs Niro c'est même pas Rohff;1;0;0;
Guediouzou;@Guediouzou;1474832294;Kanye >>> JuL Booba Rohff Cédric Hernandez — Non https://curiouscat.me/741232831351955456/post/23900505 …;1;2;0;
sucre;@jvousaimepa;1474831906;ta jamais été genti avc moi mais tql jte pardonne.. booba &gt; rohff;1;1;0;
Cheikh Google;@bkr_77;1474831361;PNL, Kaaris, Booba, Lafouine, Rohff, Lacrime, Niro, Gims... tous;2;1;0;
slayer;@mehdi69_;1474830631;Ce qui serait drôle c que Booba Rohff La Fouine Kaaris fassent un album ensemble pour clouer le Rap game et l'envoyer au 7eme Ciel;1;2;0;
Ninho;@luk_As23;1474829640;Ninho est bcp plus fort que booba ou rohff;0;3;4;
Soutenons OLV !;@ThisisKiyemis;1474828684;#TextesdeRapEnCours Français : Avant de Partir - Booba Rien de Spécial - Rohff Si Seul : Rohff Mourir Mille Fois - Youssoupha;1;1;4;
Hugzeer;@hugoelflaco1;1474828382;Vous faites trop de boucan avec PNL Kalash Criminel etc ! Booba et Rohff des années 2000 ca c'était du vrai rap;1;0;0;
Ayman Aym's;@Kawhi94;1474827618;@bilnamtc1 Rohff > Booba;1;4;0;
Elayid;@ElayidModric;1474827426;@Imsohallal quelqu'un de très doué c'est lino rohff ou booba mais pas kalash criminel;1;1;1;
Deidara;@Jfahem_;1474824639;Rohff et Booba https://twitter.com/gwadaveli/status/780096869959602176 …;1;1;1;
roigada;@roigadaxlr;1474823696;-rohff > booba -non -ok cite moi un classique de booba - pic.twitter.com/KRM78Vnn9o;1;66;23;
Devon Waitslov  🌹 ⛅;@stenance_;1474823245;@AntonyTosko @kemy2423 @91800__ mddr gro fait gaffe sa va partir en clash ta Booba x Rohff dans nos sons;0;3;0;
Nozoézé;@nooooooe_;1474818433;Jsais pas comment vous faites pour tromper vos mecs/meufs, en ce moment rien que j'écoute + de Rohff que de Booba je culpabilise déjà à mort;0;0;2;
夢;@LowXIII;1474818167;tes references dans le rap sont salif Booba Rohff et Mac Tyer et tu te permet de mepriser les gens. T'es pas l'abcdr, travail ta culture rap https://twitter.com/Neazzy4124/status/780069612801105920 …;1;0;0;
S.L™;@Slicito;1474809973;Booba > rohff :) — Tà mere la pute https://curiouscat.me/2513095291/post/23801748 …;0;2;0;
Damsi Marlo;@Damsi_92;1474806700;Rohff booba dans le top 3 tt epoque confondu ? — Oui https://curiouscat.me/1198313772/post/23791949 …;0;0;0;
 💓;@Pembeshlove_;1474764484;"moi jui Booba et eux c rohff zifou la fouine" mdrrr ahlala;0;0;0;
Ghost;@Fazeur_Ard;1474761086;La guerre JB Mpiana vs Werrason >>>> Booba Vs Rohff-La Fouine.;0;3;0;
TETRIS;@xXTeTrIS47Xx;1474754653;J'aime une vidéo @YouTube de @guillaumepley - Eklips imite : Booba, Rohff, Soprano... sur NRJ http://youtu.be/gXSoIocTxTU?a ;0;0;0;
brYsonTiller;@Sheykh_oumar;1474741603;@oklmradio Rohff Merci Booba merci oklmradio;1;3;2;
slowly;@djjooo05;1474741558;Oklm radio la radio de Booba, ils passent du rohff, aucun respect pour b2o;0;0;2;
Rapmag de Rohff;@RAPMAGROHFF;1474731790;Booba, Maître Gims, Jul, PNL, Rohff les meilleurs démarrages d'album de rap En 3ème position figure Jul avec son a… https://www.google.com/url?rct=j&sa=t&url=http://www.13or-du-hiphop.fr/2016/09/24/booba-maitre-gims-jul-pnl-rohff-les-meilleurs-demarrages-dalbum-de-rap/&ct=ga&cd=CAIyGWM3NzdkMWFjZTBlOWQ3ODA6ZnI6ZnI6RlI&usg=AFQjCNHeqlhV9IYnDQdRzt09vCnzFSRkYg …;0;1;2;
20;@_vjsklx;1474730612;Tfais partie dla team rohff ou booba — BOOBA https://curiouscat.me/761329275760959488/post/23426403 …;0;0;0;
Stew Officiel;@StewOfficiel;1474714504;Quand tu fom tu fom sur du Booba puis Rohff, Mac Tyer et ta playlist envoi le "A toi la gloire o ressucité" Le fou rire de ça;0;0;0;
T;@Brazza07;1474713514;La j'écoute Ouest Side et je me demande comment peut on comparer Booba et Rohff;1;1;1;
M.GoodKat;@B144Bilal;1474712565;Juste niveaux classique Rohff il fumait de loin Booba (même si Booba en a beaucoup lui aussi);0;1;1;
OHB;@Fleau__;1474704553;En termes de Rap : JUL : 66,400 ROHFF : 58,400 ( 1 semaine Code ) PNL : 51.500 ( 1 semaines dans la le ) BOOBA : 50,000 ( 1 semaine Futur ) pic.twitter.com/O6WWrGv61q;1;12;2;
MR. LENOIR;@NoirrLand;1474672151;Ce mec est pour le Barça, préfère Rohff à Booba, Jul à PNL.. ça fait bcp pour une seule personne hein https://twitter.com/lytar_93/status/779457122132193281 …;1;8;1;
jc;@sirjc_;1474666673;@BienBenitsme on met rohff et booba dans la discussion jamais kery;0;1;0;
Buzz Actus;@buzzactus1;1474664434;Booba, Jul, PNL, Rohff, Maître Gims... Les meilleurs démarrages d'album de tous les temps: PNL bat des scores... http://bit.ly/2d4Em8I ;0;2;0;
LE GRAND MECHANT YOU;@Tallac212;1474659902;En fait Booba et rohff sont en clash prk déjà psk sa fait tellement d années que j sais mm plus ??;0;2;0;
H;@henrique__teix;1474655372;Meilleur démarrage de rap??? Je vois que rohff et booba la https://twitter.com/ventesrapfr/status/779279381411794944 …;0;0;1;
GHOST;@YoustarBelhanda;1474654509;@ElAdil95 @Footballogue ptdrrr booba vs rohff;1;1;0;
ro;@nordyemL;1474654329;Rohff il a fait un score premiere semaine que booba a jamais fait qd meme;0;1;1;
жул;@manjTmort;1474651566;@_hrb_e dis "rohff > booba" et ça ira;1;1;1;
**Kai PROCTOR**;@kayzer9301;1474649851;oulouloulou ce classement va pas plaire a booba comment ça il est derrière @rohff ?!?! https://twitter.com/ventesrapfr/status/779279381411794944 …;0;2;2;
94;@Cite_bleue;1474640393;@DrhmnFCB Ptdrrr tu deraille gros sur la carrière entiere Rohff il déguste Booba, Booba fera jamais un son conscient de 8mn sans refrain;1;0;1;
Madi_WA;@madi_rection;1474639473;En terme d'exemple de réussite je place... 1 @dawala 2 @PNLMusic 3 @booba 4 @rohff 5 @lafouine78 Bravo vous faites rêvé de malade!!!!;0;1;1;
Y ☁️;@MecDeLombre;1474635975;Y'a des rappeurs qui arrivent a faire disque d'or en 1 semaine face a Booba et Rohff et d'autre qu'il le font face a ... rien;0;0;0;
Deidara;@Jfahem_;1474630760;Les meilleurs démarrages en 1 semaine : 1) Rohff = 58400 ventes 2) PNL = 51400 ventes 3)Booba = 50800 ventes;0;1;1;
Undecima;@AntonyDherbey;1474630536;Rohff >>> Booba https://twitter.com/ventesrapfr/status/779279381411794944 …;0;2;1;
Ventes rap fr;@ventesrapfr;1474629657;Meilleurs démarrages all time : Gims #MCAR 85,840 Gims #Subli 66,430 Jul #MW 66,400 Rohff #LCDLH 58,400 PNL #DLL 51,500 Booba #Futur 50,000;48;613;191;
Hamza;@Ramzatoulaye;1474629323;Ça me rappelle quand Booba à sorti le clip avec l'ours ça a vanner Rohff ou quand y a eu l'interview avec le c'est un groupe;0;0;0;
Adel MirZegh;@AdelPetrocorp;1474629128;@jadwenmarguier Rohff jle trouve légitime pour être après booba;1;0;1;
Chiraz;@Vince_LParisien;1474621428;@ElieZmmr Rohff > Booba;1;1;0;
I want a quiet life;@Grimk_;1474584212;Les opening de Naruto >>> Rohff & Booba fusionner avec Kaaris;0;4;1;
Libr'ACTU;@Libr_ACTU;1474582305;#Musique: PNL, Booba, Kaaris, Rohff, La Fouine... La cote du rap français aux Etats-Unis: Dans La Légende de ... http://bit.ly/2cPnYyv ;0;0;0;
Shelby 🏴;@Djadjazer;1474582044;@Erdeux @MatthieuGims @FiiiansoMan c'est différent de rohff et booba mais ça se rapproche qd mm de kery;0;0;1;
asʜiᴛaᴋa;@_thesoapy;1474579393;@LeLyonnais10 Booba > Rohff;1;1;1;
Jefferson Keane;@Vik_Mill_;1474578141;Kery james, Rohff, Sinik ,La Fouine, Booba ,Mafia k1fri, 113, Psy 4 de la rime j'ai grandis avec vous les mecs je vous oublierais jamais;1;1;5;
De Niro;@_De_Niro_;1474573052;Le son qui donne envie aux voyous de mettre la cagoule, aux zoulous leur bandana, aux tass de rouler leur boule #booba #rohff pic.twitter.com/XtwzGpQsIh;1;1;1;
Bilou;@TomFer69;1474572874;a l'ancienne rohff maintenant booba https://twitter.com/fils2timp/status/779035182078853120 …;1;0;2;
SEGPAGRIE;@EnYSurUne2000;1474570649;Rohff >>> Booba https://twitter.com/KabyleHniinou/status/779030502569287680 …;0;0;0;
One love cme bob;@Black_meezy;1474564643;#SiJetaisPresident j'organiserais un combat booba vs rohff Qu on en finisse une fois pr toutes;0;1;0;
 🇲🇦;@Shamsouu;1474563423;Lacrim s'il vous plait Booba comme une étoile Niro la mentale Rohff testament Medine et son album protest song https://twitter.com/bilnamtc1/status/778999026465275905 …;2;7;0;
hanine;@hanine____;1474551761;Jme reconnais grave dans rohff, le mec il a tout donner à son frère pour qu'il aille sucer Booba à la fin franchement c'est amer;2;4;1;
Wolfen;@KiyoshiAsa;1474549399;Pnl percé en france en europe et meme en amerique , validé par des grand rappeur rohff booba niro mais qui va les stopper;0;1;2;
_;@IronnSabb;1474542477;J'ai jamais vraiment aimer les rappeurs qui se mettent en avant dans leurs rap comme Booba par exemple ROHFF c est pas que j aime pas -;0;0;1;
Imux cmoi;@ImadDoubleB;1474537123;J'ai trop grandi avec Rohff, Booba et IAM;0;0;2;
SportsMaster P;@golgoseize;1474536899;@lunatikzer @MrWruce @DriikoAbj @Joz4800 tt simplement parce que Rohff et Booba, niveau fan (base), c'est pls du tt comparable;0;1;1;
Chetiflo;@VinsmokeFlo;1474536045;Les candidats à la présidentielle ils peuvent faire du rap ils ont plus de casier que vos Booba Rohff et compagnie;0;1;2;
JUAN ZER TOZMOOK;@FDGxme;1474535580;C'est comme PNL ou Jul ils peuvent vendre 1 M d'album sur Jupiter on pourra jamais dire qu'ils sont meilleurs que Booba, Kerry James, Rohff;0;2;0;
Jonathan;@Jo_leo94;1474497873;On vous dit quel est le meilleur rappeur entre Rohff et BOOBA vous repondez BOOBA a sa propre chaine TV pas Rohff.. relisez la question;0;0;0;
deuces;@_tujeva;1474495978;mais que dis-je des rt si el el rt des clash booba rohff devant son iPhone qui beug la;0;1;0;
Nagato;@Gannicus_238;1474495593;@AllEyesOnMePac salif rohff lino booba kery;1;1;0;
Kid Baby;@TheGreatBaby;1474494934;C'est pas pcq vs écoutez du Rohff que vous pouvez pas écouter du Booba et vice versa;1;4;0;
PRK™;@PrkSauvage;1474494598;C'est bon débat Rohff il est plus fort que Booba il le mange il le boit et le chie après;0;0;0;
PRK™;@PrkSauvage;1474494433;Rohff a dit " chercher mon disque de platine wAllah j'ai le flemme " et vous me parler de Booba;0;0;0;
Warren-94;@WarrenNWA94;1474492280;@PrkSauvage @FloZer92 Rohff et Booba c'est incomparable Rohff il le fume lyricalement;2;1;0;
Warren-94;@WarrenNWA94;1474492258;@PrkSauvage @FloZer92 Rohff change plus de flows que Booba, Booba depuis l'arrivée de la trap c pareil;0;1;0;
De Niro;@_De_Niro_;1474473488;Tiens si t'éteins par hasard ton vocodeur, ça c'est du rap baltringue @booba @rohff pic.twitter.com/2ER4I6Fwo0;0;0;3;
KTM;@AspeRiia;1474468267;Quand Rohff avait dit « Il revendique la 0.9, que du bluff : Avant son succès, il gérait 0 meuf » il a fini booba mdrrr;0;1;1;
tveu djober ?;@rouletonspliff;1474458985;Faut que j'rajoute Jul, Alonzo, SCH, Lacrim, Booba, Rohff, Nessbeal et pleins d'autres;0;0;1;
Clarita45;@Clarita45140;1474442700;@masdjohn @DashItsme moments on entendait plus parler du buzz Booba/Rohff que de leur musique;1;1;0;
Khn Alg ✨;@Kahine_93;1474410835;Rohff rapper avec c trip booba rap avec autotune;0;8;3;
Las islas Canarias;@Kawa_Ssir;1474410387;@YassDinguerie @Khaleesii91 rohff il est numéro 1 depuis tjr. C depuis qu'il a lâcher le game que ces neo-groupies attribué le 1 a Booba;0;1;0;
pablo david;@Dadouup;1474408611;Mai Booba et Rohff ya 10 ans;0;1;1;
El Spoilo /D/;@Rgnr_Ldbrk91;1474406362;J'comprend pas comment vous pouvez lâcher des "booba > Rohff" en toute sérénité;0;3;1;
bryan;@izibyrk;1474401891;@MalkoBras "oui enfin t'oublie que Rohff>Booba en 2002 on oubli pa le heuss...";2;0;1;
Prolétariat;@Anissa13004;1474392857;Booba ou Rohff — Rohff https://curiouscat.me/Anissa13004/post/22016101 …;0;1;0;
Kikiprono;@kikiprono93;1474387389;Vous avez déjà vue un #rohff ou un #kaaris sortie un son com ça? ecouter com booba il chante voila ca vraie voix faut meme plus il parle https://twitter.com/marlos_froz/status/778010702284001280 …;2;1;2;
Kév BS Paris;@k3v_95_;1474380355;Booba, rohff, Arsenik, Médine, Flynt, Sniper... https://twitter.com/Nico_76000/status/778207174547963904 …;2;5;2;
YS;@cakedfaceylia;1474378414;"Il est où Rohff?" c le fils de booba qui l'a mangé pic.twitter.com/IqhMEtueyc;0;1;0;
NEGAN LA PUTE  🏌;@Le_20etUn;1474374208;Ma définition - Booba. Si il trouve ça trop vulgaire, Rohff - testament. Si ca lui convient tjs pas il va nsm https://twitter.com/petioliky/status/778190691830751232 …;0;1;3;
Majin Don  ⚫️ ⛩;@Deekayyakota;1474361234;Kaaris ,Rohff et la fouine c'est des ex à Booba qui comme Samantha l'ex à martial ne veulent pas lâché m'affaire c'est grâve avancez;0;0;0;
FRESH PRINCE;@Jamespecialone;1474325162;ahahha exactement c'était meme une émission ou ça comparait rohff et booba https://twitter.com/Soumetho/status/778001851182612480 …;1;1;0;
# 31 #;@Blaugranaa__;1474324307;Rohff en vendant moins que booba il a quand même plus d'album vendu que lui en tt;0;0;0;
21g, 109 minutes;@bbbauch99;1474322326;Qd on regarde bien. Booba a traumatisé rohff qm. Mesken j ai de la peine;0;0;0;
Nino Brown;@NinoBrown26000;1474322124;@AllEyesOnMePac @HipHopReverse t sérieux?! Booba et Rohff n'ont jamais fais un album entier fais d'auto tune chantonné...;1;1;0;
Mym's  💕;@Layssa7__;1474321944;J'dis pas j'aime pas PNL, Booba tout ça , mais vous croyez trop ils sont mieux que Rohff;2;4;0;
.;@z_aaho;1474321544;@billel_gab10 @i__213 en tout cas rohff > booba;1;2;0;
Pearson Specter Litt;@Nabiil_95;1474321434;Rohff record de vente semaine et Alpha a pas tout sa mais Alpha il boit Booba https://twitter.com/Bilnaa91/status/777896315204300800 …;0;2;0;
Mym's  💕;@Layssa7__;1474321379;Vous me faites pitié à toujours mettre Rohff au centre de vos "clash", barrez vous il est trop loin pour vos Booba, PNL etc .. #Numero1️⃣;0;4;1;
Tahia Dz;@Stalinien__;1474314727;@Kehyra_K mddddr c vrai, mais heureusement tu préfère rohff à Booba;1;1;0;
ROH2GUERRE;@Moha933;1474314429;Bande de fou rohff c 58000 ventes en une semaine vos Booba pnl qui ont jms ft sa la;2;17;5;
Red King  🐊;@thomateish;1474310913;@zac_nord_ @kalash213 @ratpi_ASL rien que dans le rap MODERNE,pnl nest même pas une légende.Booba rohff Lacrim Kaaris niro sch sont audessus;1;1;0;
flexoy;@flexoy;1474309573;L'album surprise de booba l'album de kery james et l'album de gradur je les attend de ouff le dernier de rohff aussi;0;0;0;
Venom-Amg;@Venom93300;1474309021;non non @tontonmarcel91 c pas parce qu'ils vendent bcp qu'ils sont automatiquement les meilleurs, ils sont derrière Rohff et Booba encore https://twitter.com/tontonmarcel91/status/777926340553113600 …;0;5;5;
OU$BOY;@Mr_OusBoy;1474304326;#OnAttendQuoi l'album Yuri de dosseh, l'album de kaaris, l'album surprise de Booba, l'album surnaturel de rohff et l'album de Gradur;0;2;2;
Spaghetti Skull;@808brieg;1474302648;Je retiens que les artistes qui gravitent autour du rap, depuis le clash Booba Rohff La Fouine TLF, Booba a pensé à El Matador et Jul à Vita;0;0;1;
El Colchonero  🇨🇮;@Cedrico94_SSM;1474301881;Booba j'suis sur ce coq il charbonne un album pr le sortir en même temps que kaaris ou rohff;0;4;3;
Alex;@_Linkido_;1474295737;@whysushi bah à la différence de Rohff, Booba est encore assez productif (bon c'est pas forcément un bien);0;0;1;
Salva;@slvdlc;1474292216;moi je kiff Booba il est large dans mes préféré mais les ptits ratpi qui clash Rohff vous connaissez rien au rap et j'vous sodomise;0;0;2;
JUAN ZER TOZMOOK;@FDGxme;1474289965;Les Jul, PNL, MHD et j'en passe, c'est que des effets de mode, ca fera jamais des carrieres comme Booba, Rohff, Soprano etc, jamais;6;52;24;
France Inter Compte certifié;@franceinter;1474288227;"Zola et Cézanne, l'histoire d'un clash comme Booba et Rohff" @tomvillaoff a tout compris #LaBOInterhttps://www.youtube.com/watch?v=ARJSbcdMoxU …;0;8;8;
Jason;@DabraQQ;1474286996;PNL qui vont vendre plus que Booba gradur nekfeu rohff alors qu'ils sont en indé;1;2;6;
Boost Rap Buzz;@BoostRapBuzz;1474283600;TLF, le frère de Rohff invite Booba sur son nouveau projet ? http://www.13or-du-hiphop.fr/2016/09/19/tlf-le-frere-de-rohff-invite-booba-sur-son-nouveau-projet/?utm_source=Sociallymap&utm_medium=Sociallymap&utm_campaign=Sociallymap …;0;1;0;
Smile Giver;@Kvn54i;1474279526;Booba ou rohff — Tu vas mourir dans ton sommeil https://curiouscat.me/Kvn54i/post/21534782 …;0;0;1;
Fougnénégué;@FBAFY;1474277929;@GuerrouahSamy @Derkaf95zer @_NRCissistiC @rohff @SaintBooba @TLFofficiel @booba bah Morray toutes les mères sont pas comme la tienne FDP;0;1;1;
Fougnénégué;@FBAFY;1474277510;@Derkaf95zer @_NRCissistiC @rohff @SaintBooba @TLFofficiel @booba on contrôle la zone tout le rap français va se rallier ! #92i;0;1;0;
iften;@titenos;1474272502;Rohff il a featé avec kofi olomidé ya 10 ans et booba feat kofi cette année .. qui est dans le turfu déjà ?;0;0;0;
DJ First Mike Compte certifié;@djfirstmike;1474263120;#wakeupmix 190916 Booba Jango Jack Jango Jack Rohff Officiel Wallen Officiel ... http://fb.me/7yg1fk9zq ;0;1;0;
Frank White;@Notorious23i;1474248325;Mon Top 6 des plus grands MC's français de l'histoire ( Dans l'ordre) : - Booba - Rohff - Lino - Kery James - Oxmo Puccino - Shurik'n;2;6;0;
CR4KITIC;@I2sou;1474240957;@I2sou_ mais ils sont + Rohff que booba pic.twitter.com/vKUQ91sLhC;0;9;2;
Tavarez.Keuss;@keuuss;1474235802;en plus de voler sa carrière Booba ili vole la famille a rohff ! https://twitter.com/tlfofficiel/status/777212832379174912 …;0;1;0;
hasss78;@hasss78;1474234520;@Parisien2base @NYZERR fonky family, sniper, 113, booba (jusqu'à temp mort) Rohff (jusqu'à la fierté des notres) le reste C pas mon truc;0;0;1;
hasss78;@hasss78;1474234446;@Parisien2base @NYZERR ouee mais pas du tt le booba de maintenant... C devenu de la merde!! j'ai préféré plus lontemps Rohff...;0;0;1;
So. Redondo;@RaS0o8;1474234433;J'ai essayé d'écouter le fameux "phénomène" #PNL et... c'est merdique... Ils s'ajoutent à la longue liste (Booba, JUL, SCH, Rohff, ...);0;0;0;
MG3;@Z_ibrahimattis;1474232438;Avoir un entraîneur qui s'appel Booba ca me vener j'ai envi de l'appeler rohff;0;0;0;
Housnews By Game;@housnews;1474225351;Quand Le Son Sé Nou La rue Feat Rohff RimK Booba Fu Terminé Il Devé Être Labelisé HostilRecord Booba Na Pa Voulu La Fé Labélisé 45Scientifiq;1;0;0;
Pearson Specter Litt;@Nabiil_95;1474224289;Sa se voyais il prefere Rohff a Booba juste a sa tête https://twitter.com/unenfantdadam/status/777518094629601282 …;0;1;1;
ﻤ;@manayuung;1474219426;@Bataramos_ Rohff>>Booba c'est un fait tu peux pas dire le contraire;0;1;0;
Neymar Junior;@JuniorKrW;1474212201;Donc comme on habite dans le 94 on a pas le droit de préféré Booba à Rohff mdr très bien;0;1;0;
GENJI #LRLV;@Genjizop;1474211308;@VgTa_SSJ lino, booba, rohff (à l'ancienne), oxmo puccino, neesbeal, Shone, alpha 5.20, Niro, fianso, jarod, sadek, Worms-t...;1;1;2;
Erwan_Sama;@Erwvn_s;1474201617;Ikbal il sort des merci au grand frérot a Booba, sur il est vexé pasque Rohff lui a pas offert de Danew;1;1;0;
abdi!;@abdidu45;1474201582;Y'a que PNL qui a mit daccord Booba et Rohff;0;1;2;
dounia;@douniabkt;1474199823;pas du tout du même niveau que les booba vs rohff https://twitter.com/autopsyme/status/777379727635992576 …;0;0;0;
Mehdi;@Mehdi_______;1474198045;@Imeneladanse Booba c'est lui qu'à déjà passer des sons de TLF et Rohff sur OKLM Radio, j'pense c'est pour ça qu'il fait l'interview;0;0;0;
iften;@titenos;1474196944;Saviez vous que si Rohff prononce le nom de booba dans un clash, Rohff peut être condamner ?;2;9;5;
TeamRohff;@Kickeur18300;1474196243;@NewsCrousty @TLFofficiel @booba @rohff tes con ou quoi il c'est fait pirater son compte Twitter va voir le Facebook de ikbal il le dit;1;3;1;
Deidara;@Jfahem_;1474195224;PNL ils sont quand même validé par Booba et Rohff hein;0;0;0;
OHB;@Fleau__;1474195162;Dire que la Génération Rohff Booba Kery James Mac Tyer etc touche bientôt à sa fin ... #LesBossDuRapGame;0;3;1;
 🦁التونسية;@__VaBene;1474194572;Booba la valider mais rohff aussi et depuis longtemps @PNLMusichttps://twitter.com/redouane_on/status/777295331440660480 …;1;11;10;
brown bob;@tgagt_;1474193363;Rohff il a aucun dossier, votre booba il a prit sa propre ceinture, il a niqué 1 trans, il a essayé de pirater l email de rohff...;0;3;1;
minousha;@Mouni82520836;1474193023;@shanusssssss @stop_relou @rohff @booba @TLFofficiel c fake apparemment;1;1;1;
Obéwilf;@Wilfriedzzi;1474192403;Miskine Rohff après Benzema c'est son petit frère qui se rallie à Booba https://twitter.com/TLFofficiel/status/777212832379174912 …;2;3;0;
Mbk;@mbk2093;1474191264;@princedebordo toi meme tu sais c'est ironique , Booba & Rohff , Kery James > le rap français;1;1;1;
 ⭐ ⭐{Mr.SamNjr11} ⭐ ⭐;@GuerrouahSamy;1474190321;@gwadaveli qui ce rappel à ce moment là booba parté de sont anniversaire car rohff et tlf arriver ?;1;4;0;
H;@henrique__teix;1474189366;Non mais SRX autant rohff v booba les publiques avais de quoi debattre car ils ont des grosse carrière mais la pnl v jul ....;0;0;1;
Coma Mieerda 🇩🇿 🇩🇿;@Lyes_93;1474157665;@AmineMarokinho j'aime bien Booba gros mais si tu le compare la carrière a rohff pr moi le comorien est au dessus;0;2;3;
Cartel;@Cartelini;1474157307;Ca ce voit Booba et Rohff il espère foooort un feat avec PNL;2;12;3;
011;@bransyt;1474157031;Booba que il fait d appels de phare a pnl la ils font crari ils voient pas comme nekfeu avec rohff;2;5;3;
Rapmag de Rohff;@RAPMAGROHFF;1474156214;Booba : TLF l'invite également sur son prochain projet Tout d'abord, TLF, frère de Rohff rappelons-le, a publié so… https://www.google.com/url?rct=j&sa=t&url=http://www.melty.fr/booba-tlf-l-invite-egalement-sur-son-prochain-projet-a558310.html&ct=ga&cd=CAIyGWM3NzdkMWFjZTBlOWQ3ODA6ZnI6ZnI6RlI&usg=AFQjCNEz3K6eHZkNxX3wQfILqhGOTBvcAQ …;0;1;1;
Rapmag de Rohff;@RAPMAGROHFF;1474156213;Booba : TLF en interview sur OKLM Mag ! TLF, le petit frère de Rohff, a accordé une interview à OKLM, le média fon… https://www.google.com/url?rct=j&sa=t&url=http://www.melty.fr/booba-tlf-le-frere-de-rohff-en-interview-sur-oklm-mag-a558309.html&ct=ga&cd=CAIyGWM3NzdkMWFjZTBlOWQ3ODA6ZnI6ZnI6RlI&usg=AFQjCNEAXPNJiIfIG-jMsX2DfOIaOkLDCA …;0;1;1;
minousha;@Mouni82520836;1474153743;@shanusssssss @stop_relou @rohff @booba @TLFofficiel elle est belle la solidarité entre frère lol;1;2;1;
Jr comme dans Dallas;@as_elmundo;1474153178;C'est pas on va découvrir un docu par Macari sur la réconciliation entre @Rohff et @Booba qui sortira le meme jour de leur album en commun;1;0;0;
visca barca;@Asiti945;1474150367;Les gent qui mette booba et rohff sur le meme pied d'egalité c que deja vous avez compris cetai quoi le rap;0;0;2;
spartiate;@WeSaPasse;1474149938;En sah l'album Ouest Side de Booba je le valide x100, pourtant j'suis pro Rohff https://twitter.com/s3r958/status/777267121600487424 …;0;0;0;
Yaass;@couscous__;1474149909;mais sahbi rohff il a dla plume wallah que il a raison tu leur donne 5min rohff il enterre booba point @Fhimaxratpidu92 @NadirFoulek;1;2;0;
spartiate;@WeSaPasse;1474149897;C'est pas parce que on supporte Rohff qu'on ne doit pas apprécié ce que fait Booba ou un autre..;0;1;0;
MACHACH THAUVIN;@Fhimaxratpidu92;1474149854;@couscous__ @NadirFoulek moi jdi juste c dommage la rivalité rohff booba paske t fan de rohff tapprécie pas ce que Booba fait et inversement;1;0;1;
